,filename,label
991,D:/KAIST_Dataset/val/images/visible\21308.jpg,0
992,D:/KAIST_Dataset/val/images/visible\21339.jpg,0
993,D:/KAIST_Dataset/val/images/visible\2135.jpg,0
994,D:/KAIST_Dataset/val/images/visible\21405.jpg,0
995,D:/KAIST_Dataset/val/images/visible\21416.jpg,0
996,D:/KAIST_Dataset/val/images/visible\21417.jpg,0
997,D:/KAIST_Dataset/val/images/visible\21434.jpg,0
998,D:/KAIST_Dataset/val/images/visible\21455.jpg,0
999,D:/KAIST_Dataset/val/images/visible\21463.jpg,0
1000,D:/KAIST_Dataset/val/images/visible\21469.jpg,0
1001,D:/KAIST_Dataset/val/images/visible\21475.jpg,0
1002,D:/KAIST_Dataset/val/images/visible\21495.jpg,0
1003,D:/KAIST_Dataset/val/images/visible\21517.jpg,0
1004,D:/KAIST_Dataset/val/images/visible\21525.jpg,0
1005,D:/KAIST_Dataset/val/images/visible\21532.jpg,0
1006,D:/KAIST_Dataset/val/images/visible\21533.jpg,0
1007,D:/KAIST_Dataset/val/images/visible\21554.jpg,0
1008,D:/KAIST_Dataset/val/images/visible\21572.jpg,0
1009,D:/KAIST_Dataset/val/images/visible\21588.jpg,0
1010,D:/KAIST_Dataset/val/images/visible\21603.jpg,0
1011,D:/KAIST_Dataset/val/images/visible\21613.jpg,0
1012,D:/KAIST_Dataset/val/images/visible\21621.jpg,0
1013,D:/KAIST_Dataset/val/images/visible\21623.jpg,0
1014,D:/KAIST_Dataset/val/images/visible\21625.jpg,0
1015,D:/KAIST_Dataset/val/images/visible\21653.jpg,0
1016,D:/KAIST_Dataset/val/images/visible\21660.jpg,0
1017,D:/KAIST_Dataset/val/images/visible\21683.jpg,0
1018,D:/KAIST_Dataset/val/images/visible\21716.jpg,0
1019,D:/KAIST_Dataset/val/images/visible\21728.jpg,0
1020,D:/KAIST_Dataset/val/images/visible\21732.jpg,0
1021,D:/KAIST_Dataset/val/images/visible\21740.jpg,0
1022,D:/KAIST_Dataset/val/images/visible\21749.jpg,0
1023,D:/KAIST_Dataset/val/images/visible\2176.jpg,0
1024,D:/KAIST_Dataset/val/images/visible\21773.jpg,0
1025,D:/KAIST_Dataset/val/images/visible\21775.jpg,0
1026,D:/KAIST_Dataset/val/images/visible\21790.jpg,0
1027,D:/KAIST_Dataset/val/images/visible\21791.jpg,0
1028,D:/KAIST_Dataset/val/images/visible\21792.jpg,0
1029,D:/KAIST_Dataset/val/images/visible\21799.jpg,0
1030,D:/KAIST_Dataset/val/images/visible\21804.jpg,0
1031,D:/KAIST_Dataset/val/images/visible\21816.jpg,0
1032,D:/KAIST_Dataset/val/images/visible\21817.jpg,0
1033,D:/KAIST_Dataset/val/images/visible\21820.jpg,0
1034,D:/KAIST_Dataset/val/images/visible\21829.jpg,0
1035,D:/KAIST_Dataset/val/images/visible\21841.jpg,0
1036,D:/KAIST_Dataset/val/images/visible\21858.jpg,0
1037,D:/KAIST_Dataset/val/images/visible\21859.jpg,0
1038,D:/KAIST_Dataset/val/images/visible\21873.jpg,0
1039,D:/KAIST_Dataset/val/images/visible\21882.jpg,0
1040,D:/KAIST_Dataset/val/images/visible\21908.jpg,0
1041,D:/KAIST_Dataset/val/images/visible\2191.jpg,0
1042,D:/KAIST_Dataset/val/images/visible\21921.jpg,0
1043,D:/KAIST_Dataset/val/images/visible\21924.jpg,0
1044,D:/KAIST_Dataset/val/images/visible\21929.jpg,0
1045,D:/KAIST_Dataset/val/images/visible\21938.jpg,0
1046,D:/KAIST_Dataset/val/images/visible\21994.jpg,0
1047,D:/KAIST_Dataset/val/images/visible\22004.jpg,0
1048,D:/KAIST_Dataset/val/images/visible\22009.jpg,0
1049,D:/KAIST_Dataset/val/images/visible\22018.jpg,0
1050,D:/KAIST_Dataset/val/images/visible\22037.jpg,0
1051,D:/KAIST_Dataset/val/images/visible\22044.jpg,0
1052,D:/KAIST_Dataset/val/images/visible\2208.jpg,0
1053,D:/KAIST_Dataset/val/images/visible\22087.jpg,0
1054,D:/KAIST_Dataset/val/images/visible\22100.jpg,0
1055,D:/KAIST_Dataset/val/images/visible\22124.jpg,0
1056,D:/KAIST_Dataset/val/images/visible\22126.jpg,0
1057,D:/KAIST_Dataset/val/images/visible\22135.jpg,0
1058,D:/KAIST_Dataset/val/images/visible\22136.jpg,0
1059,D:/KAIST_Dataset/val/images/visible\22139.jpg,0
1060,D:/KAIST_Dataset/val/images/visible\2214.jpg,0
1061,D:/KAIST_Dataset/val/images/visible\22150.jpg,0
1062,D:/KAIST_Dataset/val/images/visible\22163.jpg,0
1063,D:/KAIST_Dataset/val/images/visible\22166.jpg,0
1064,D:/KAIST_Dataset/val/images/visible\22185.jpg,0
1065,D:/KAIST_Dataset/val/images/visible\22221.jpg,0
1066,D:/KAIST_Dataset/val/images/visible\22223.jpg,0
1067,D:/KAIST_Dataset/val/images/visible\22265.jpg,0
1068,D:/KAIST_Dataset/val/images/visible\22267.jpg,0
1069,D:/KAIST_Dataset/val/images/visible\22268.jpg,0
1070,D:/KAIST_Dataset/val/images/visible\22279.jpg,0
1071,D:/KAIST_Dataset/val/images/visible\22281.jpg,0
1072,D:/KAIST_Dataset/val/images/visible\22282.jpg,0
1073,D:/KAIST_Dataset/val/images/visible\22296.jpg,0
1074,D:/KAIST_Dataset/val/images/visible\22314.jpg,0
1075,D:/KAIST_Dataset/val/images/visible\22317.jpg,0
1076,D:/KAIST_Dataset/val/images/visible\22326.jpg,0
1077,D:/KAIST_Dataset/val/images/visible\22330.jpg,0
1078,D:/KAIST_Dataset/val/images/visible\22339.jpg,0
1079,D:/KAIST_Dataset/val/images/visible\22346.jpg,0
1080,D:/KAIST_Dataset/val/images/visible\2235.jpg,0
1081,D:/KAIST_Dataset/val/images/visible\22362.jpg,0
1082,D:/KAIST_Dataset/val/images/visible\22369.jpg,0
1083,D:/KAIST_Dataset/val/images/visible\22373.jpg,0
1084,D:/KAIST_Dataset/val/images/visible\22374.jpg,0
1085,D:/KAIST_Dataset/val/images/visible\22375.jpg,0
1086,D:/KAIST_Dataset/val/images/visible\22395.jpg,0
1087,D:/KAIST_Dataset/val/images/visible\22400.jpg,0
1088,D:/KAIST_Dataset/val/images/visible\22410.jpg,0
1089,D:/KAIST_Dataset/val/images/visible\22443.jpg,0
1090,D:/KAIST_Dataset/val/images/visible\22454.jpg,0
1091,D:/KAIST_Dataset/val/images/visible\22466.jpg,0
1092,D:/KAIST_Dataset/val/images/visible\22477.jpg,0
1093,D:/KAIST_Dataset/val/images/visible\22480.jpg,0
1094,D:/KAIST_Dataset/val/images/visible\22483.jpg,0
1095,D:/KAIST_Dataset/val/images/visible\22484.jpg,0
1096,D:/KAIST_Dataset/val/images/visible\22520.jpg,0
1097,D:/KAIST_Dataset/val/images/visible\22524.jpg,0
1098,D:/KAIST_Dataset/val/images/visible\22528.jpg,0
1099,D:/KAIST_Dataset/val/images/visible\22533.jpg,0
1100,D:/KAIST_Dataset/val/images/visible\22548.jpg,0
1101,D:/KAIST_Dataset/val/images/visible\2257.jpg,0
1102,D:/KAIST_Dataset/val/images/visible\22579.jpg,0
1103,D:/KAIST_Dataset/val/images/visible\22590.jpg,0
1104,D:/KAIST_Dataset/val/images/visible\22593.jpg,0
1105,D:/KAIST_Dataset/val/images/visible\22606.jpg,0
1106,D:/KAIST_Dataset/val/images/visible\22615.jpg,0
1107,D:/KAIST_Dataset/val/images/visible\22623.jpg,0
1108,D:/KAIST_Dataset/val/images/visible\22626.jpg,0
1109,D:/KAIST_Dataset/val/images/visible\22687.jpg,0
1110,D:/KAIST_Dataset/val/images/visible\22722.jpg,0
1111,D:/KAIST_Dataset/val/images/visible\22731.jpg,0
1112,D:/KAIST_Dataset/val/images/visible\22757.jpg,0
1113,D:/KAIST_Dataset/val/images/visible\22778.jpg,0
1114,D:/KAIST_Dataset/val/images/visible\22849.jpg,0
1115,D:/KAIST_Dataset/val/images/visible\22853.jpg,0
1116,D:/KAIST_Dataset/val/images/visible\22855.jpg,0
1117,D:/KAIST_Dataset/val/images/visible\22860.jpg,0
1118,D:/KAIST_Dataset/val/images/visible\22880.jpg,0
1119,D:/KAIST_Dataset/val/images/visible\22882.jpg,0
1120,D:/KAIST_Dataset/val/images/visible\22883.jpg,0
1121,D:/KAIST_Dataset/val/images/visible\22884.jpg,0
1122,D:/KAIST_Dataset/val/images/visible\22905.jpg,0
1123,D:/KAIST_Dataset/val/images/visible\22912.jpg,0
1124,D:/KAIST_Dataset/val/images/visible\22924.jpg,0
1125,D:/KAIST_Dataset/val/images/visible\22936.jpg,0
1126,D:/KAIST_Dataset/val/images/visible\22947.jpg,0
1127,D:/KAIST_Dataset/val/images/visible\22950.jpg,0
1128,D:/KAIST_Dataset/val/images/visible\22960.jpg,0
1129,D:/KAIST_Dataset/val/images/visible\22969.jpg,0
1130,D:/KAIST_Dataset/val/images/visible\2297.jpg,0
1131,D:/KAIST_Dataset/val/images/visible\22996.jpg,0
1132,D:/KAIST_Dataset/val/images/visible\23022.jpg,0
1133,D:/KAIST_Dataset/val/images/visible\23044.jpg,0
1134,D:/KAIST_Dataset/val/images/visible\23048.jpg,0
1135,D:/KAIST_Dataset/val/images/visible\2305.jpg,0
1136,D:/KAIST_Dataset/val/images/visible\23084.jpg,0
1137,D:/KAIST_Dataset/val/images/visible\23095.jpg,0
1138,D:/KAIST_Dataset/val/images/visible\23105.jpg,0
1139,D:/KAIST_Dataset/val/images/visible\2311.jpg,0
1140,D:/KAIST_Dataset/val/images/visible\23117.jpg,0
1141,D:/KAIST_Dataset/val/images/visible\23123.jpg,0
1142,D:/KAIST_Dataset/val/images/visible\23132.jpg,0
1143,D:/KAIST_Dataset/val/images/visible\23136.jpg,0
1144,D:/KAIST_Dataset/val/images/visible\23145.jpg,0
1145,D:/KAIST_Dataset/val/images/visible\23166.jpg,0
1146,D:/KAIST_Dataset/val/images/visible\23183.jpg,0
1147,D:/KAIST_Dataset/val/images/visible\23213.jpg,0
1148,D:/KAIST_Dataset/val/images/visible\23242.jpg,0
1149,D:/KAIST_Dataset/val/images/visible\23260.jpg,0
1150,D:/KAIST_Dataset/val/images/visible\23273.jpg,0
1151,D:/KAIST_Dataset/val/images/visible\23275.jpg,0
1152,D:/KAIST_Dataset/val/images/visible\23283.jpg,0
1153,D:/KAIST_Dataset/val/images/visible\23284.jpg,0
1154,D:/KAIST_Dataset/val/images/visible\23286.jpg,0
1155,D:/KAIST_Dataset/val/images/visible\23287.jpg,0
1156,D:/KAIST_Dataset/val/images/visible\23288.jpg,0
1157,D:/KAIST_Dataset/val/images/visible\233.jpg,0
1158,D:/KAIST_Dataset/val/images/visible\23303.jpg,0
1159,D:/KAIST_Dataset/val/images/visible\23313.jpg,0
1160,D:/KAIST_Dataset/val/images/visible\2334.jpg,0
1161,D:/KAIST_Dataset/val/images/visible\23384.jpg,0
1162,D:/KAIST_Dataset/val/images/visible\23396.jpg,0
1163,D:/KAIST_Dataset/val/images/visible\23399.jpg,0
1164,D:/KAIST_Dataset/val/images/visible\23402.jpg,0
1165,D:/KAIST_Dataset/val/images/visible\23403.jpg,0
1166,D:/KAIST_Dataset/val/images/visible\23408.jpg,0
1167,D:/KAIST_Dataset/val/images/visible\23432.jpg,0
1168,D:/KAIST_Dataset/val/images/visible\23438.jpg,0
1169,D:/KAIST_Dataset/val/images/visible\23444.jpg,0
1170,D:/KAIST_Dataset/val/images/visible\23447.jpg,0
1171,D:/KAIST_Dataset/val/images/visible\2345.jpg,0
1172,D:/KAIST_Dataset/val/images/visible\23455.jpg,0
1173,D:/KAIST_Dataset/val/images/visible\23457.jpg,0
1174,D:/KAIST_Dataset/val/images/visible\23469.jpg,0
1175,D:/KAIST_Dataset/val/images/visible\23489.jpg,0
1176,D:/KAIST_Dataset/val/images/visible\23490.jpg,0
1177,D:/KAIST_Dataset/val/images/visible\23501.jpg,0
1178,D:/KAIST_Dataset/val/images/visible\23510.jpg,0
1179,D:/KAIST_Dataset/val/images/visible\23516.jpg,0
1180,D:/KAIST_Dataset/val/images/visible\23546.jpg,0
1181,D:/KAIST_Dataset/val/images/visible\23565.jpg,0
1182,D:/KAIST_Dataset/val/images/visible\23569.jpg,0
1183,D:/KAIST_Dataset/val/images/visible\23578.jpg,0
1184,D:/KAIST_Dataset/val/images/visible\23580.jpg,0
1185,D:/KAIST_Dataset/val/images/visible\23588.jpg,0
1186,D:/KAIST_Dataset/val/images/visible\23609.jpg,0
1187,D:/KAIST_Dataset/val/images/visible\23615.jpg,0
1188,D:/KAIST_Dataset/val/images/visible\23652.jpg,0
1189,D:/KAIST_Dataset/val/images/visible\23666.jpg,0
1190,D:/KAIST_Dataset/val/images/visible\23668.jpg,0
1191,D:/KAIST_Dataset/val/images/visible\23690.jpg,0
1192,D:/KAIST_Dataset/val/images/visible\23694.jpg,0
1193,D:/KAIST_Dataset/val/images/visible\2370.jpg,0
1194,D:/KAIST_Dataset/val/images/visible\23705.jpg,0
1195,D:/KAIST_Dataset/val/images/visible\23706.jpg,0
1196,D:/KAIST_Dataset/val/images/visible\23709.jpg,0
1197,D:/KAIST_Dataset/val/images/visible\23735.jpg,0
1198,D:/KAIST_Dataset/val/images/visible\23752.jpg,0
1199,D:/KAIST_Dataset/val/images/visible\23754.jpg,0
1200,D:/KAIST_Dataset/val/images/visible\23761.jpg,0
1201,D:/KAIST_Dataset/val/images/visible\23765.jpg,0
1202,D:/KAIST_Dataset/val/images/visible\2377.jpg,0
1203,D:/KAIST_Dataset/val/images/visible\23794.jpg,0
1204,D:/KAIST_Dataset/val/images/visible\23803.jpg,0
1205,D:/KAIST_Dataset/val/images/visible\23827.jpg,0
1206,D:/KAIST_Dataset/val/images/visible\23903.jpg,0
1207,D:/KAIST_Dataset/val/images/visible\23904.jpg,0
1208,D:/KAIST_Dataset/val/images/visible\23921.jpg,0
1209,D:/KAIST_Dataset/val/images/visible\23961.jpg,0
1210,D:/KAIST_Dataset/val/images/visible\23977.jpg,0
1211,D:/KAIST_Dataset/val/images/visible\23983.jpg,0
1212,D:/KAIST_Dataset/val/images/visible\23990.jpg,0
1213,D:/KAIST_Dataset/val/images/visible\23995.jpg,0
1214,D:/KAIST_Dataset/val/images/visible\24009.jpg,0
1215,D:/KAIST_Dataset/val/images/visible\24023.jpg,0
1216,D:/KAIST_Dataset/val/images/visible\24037.jpg,0
1217,D:/KAIST_Dataset/val/images/visible\24038.jpg,0
1218,D:/KAIST_Dataset/val/images/visible\24054.jpg,0
1219,D:/KAIST_Dataset/val/images/visible\24058.jpg,0
1220,D:/KAIST_Dataset/val/images/visible\24062.jpg,0
1221,D:/KAIST_Dataset/val/images/visible\24066.jpg,0
1222,D:/KAIST_Dataset/val/images/visible\2409.jpg,0
1223,D:/KAIST_Dataset/val/images/visible\24090.jpg,0
1224,D:/KAIST_Dataset/val/images/visible\24091.jpg,0
1225,D:/KAIST_Dataset/val/images/visible\24096.jpg,0
1226,D:/KAIST_Dataset/val/images/visible\24098.jpg,0
1227,D:/KAIST_Dataset/val/images/visible\24119.jpg,0
1228,D:/KAIST_Dataset/val/images/visible\24123.jpg,0
1229,D:/KAIST_Dataset/val/images/visible\24133.jpg,0
1230,D:/KAIST_Dataset/val/images/visible\24149.jpg,0
1231,D:/KAIST_Dataset/val/images/visible\24153.jpg,0
1232,D:/KAIST_Dataset/val/images/visible\24155.jpg,0
1233,D:/KAIST_Dataset/val/images/visible\2416.jpg,0
1234,D:/KAIST_Dataset/val/images/visible\2417.jpg,0
1235,D:/KAIST_Dataset/val/images/visible\24173.jpg,0
1236,D:/KAIST_Dataset/val/images/visible\24177.jpg,0
1237,D:/KAIST_Dataset/val/images/visible\24184.jpg,0
1238,D:/KAIST_Dataset/val/images/visible\24211.jpg,0
1239,D:/KAIST_Dataset/val/images/visible\24212.jpg,0
1240,D:/KAIST_Dataset/val/images/visible\24249.jpg,0
1241,D:/KAIST_Dataset/val/images/visible\24251.jpg,0
1242,D:/KAIST_Dataset/val/images/visible\24256.jpg,0
1243,D:/KAIST_Dataset/val/images/visible\24260.jpg,0
1244,D:/KAIST_Dataset/val/images/visible\24271.jpg,0
1245,D:/KAIST_Dataset/val/images/visible\24272.jpg,0
1246,D:/KAIST_Dataset/val/images/visible\24277.jpg,0
1247,D:/KAIST_Dataset/val/images/visible\24280.jpg,0
1248,D:/KAIST_Dataset/val/images/visible\24285.jpg,0
1249,D:/KAIST_Dataset/val/images/visible\24291.jpg,0
1250,D:/KAIST_Dataset/val/images/visible\24294.jpg,0
1251,D:/KAIST_Dataset/val/images/visible\24298.jpg,0
1252,D:/KAIST_Dataset/val/images/visible\2431.jpg,0
1253,D:/KAIST_Dataset/val/images/visible\24342.jpg,0
1254,D:/KAIST_Dataset/val/images/visible\24371.jpg,0
1255,D:/KAIST_Dataset/val/images/visible\24377.jpg,0
1256,D:/KAIST_Dataset/val/images/visible\24380.jpg,0
1257,D:/KAIST_Dataset/val/images/visible\24413.jpg,0
1258,D:/KAIST_Dataset/val/images/visible\24424.jpg,0
1259,D:/KAIST_Dataset/val/images/visible\24442.jpg,0
1260,D:/KAIST_Dataset/val/images/visible\24444.jpg,0
1261,D:/KAIST_Dataset/val/images/visible\24456.jpg,0
1262,D:/KAIST_Dataset/val/images/visible\24473.jpg,0
1263,D:/KAIST_Dataset/val/images/visible\24475.jpg,0
1264,D:/KAIST_Dataset/val/images/visible\24482.jpg,0
1265,D:/KAIST_Dataset/val/images/visible\24497.jpg,0
1266,D:/KAIST_Dataset/val/images/visible\24511.jpg,0
1267,D:/KAIST_Dataset/val/images/visible\24514.jpg,0
1268,D:/KAIST_Dataset/val/images/visible\2452.jpg,0
1269,D:/KAIST_Dataset/val/images/visible\24542.jpg,0
1270,D:/KAIST_Dataset/val/images/visible\24590.jpg,0
1271,D:/KAIST_Dataset/val/images/visible\24594.jpg,0
1272,D:/KAIST_Dataset/val/images/visible\24606.jpg,0
1273,D:/KAIST_Dataset/val/images/visible\24607.jpg,0
1274,D:/KAIST_Dataset/val/images/visible\24611.jpg,0
1275,D:/KAIST_Dataset/val/images/visible\24625.jpg,0
1276,D:/KAIST_Dataset/val/images/visible\24643.jpg,0
1277,D:/KAIST_Dataset/val/images/visible\2466.jpg,0
1278,D:/KAIST_Dataset/val/images/visible\24663.jpg,0
1279,D:/KAIST_Dataset/val/images/visible\2467.jpg,0
1280,D:/KAIST_Dataset/val/images/visible\24686.jpg,0
1281,D:/KAIST_Dataset/val/images/visible\24724.jpg,0
1282,D:/KAIST_Dataset/val/images/visible\24730.jpg,0
1283,D:/KAIST_Dataset/val/images/visible\24748.jpg,0
1284,D:/KAIST_Dataset/val/images/visible\24755.jpg,0
1285,D:/KAIST_Dataset/val/images/visible\24757.jpg,0
1286,D:/KAIST_Dataset/val/images/visible\24760.jpg,0
1287,D:/KAIST_Dataset/val/images/visible\24764.jpg,0
1288,D:/KAIST_Dataset/val/images/visible\24768.jpg,0
1289,D:/KAIST_Dataset/val/images/visible\24782.jpg,0
1290,D:/KAIST_Dataset/val/images/visible\248.jpg,0
1291,D:/KAIST_Dataset/val/images/visible\24808.jpg,0
1292,D:/KAIST_Dataset/val/images/visible\24815.jpg,0
1293,D:/KAIST_Dataset/val/images/visible\24834.jpg,0
1294,D:/KAIST_Dataset/val/images/visible\24857.jpg,0
1295,D:/KAIST_Dataset/val/images/visible\2486.jpg,0
1296,D:/KAIST_Dataset/val/images/visible\24869.jpg,0
1297,D:/KAIST_Dataset/val/images/visible\24908.jpg,0
1298,D:/KAIST_Dataset/val/images/visible\2491.jpg,0
1299,D:/KAIST_Dataset/val/images/visible\24913.jpg,0
1300,D:/KAIST_Dataset/val/images/visible\24931.jpg,0
1301,D:/KAIST_Dataset/val/images/visible\24945.jpg,0
1302,D:/KAIST_Dataset/val/images/visible\24960.jpg,0
1303,D:/KAIST_Dataset/val/images/visible\24962.jpg,0
1304,D:/KAIST_Dataset/val/images/visible\24966.jpg,0
1305,D:/KAIST_Dataset/val/images/visible\24981.jpg,0
1306,D:/KAIST_Dataset/val/images/visible\24984.jpg,0
1307,D:/KAIST_Dataset/val/images/visible\24994.jpg,0
1308,D:/KAIST_Dataset/val/images/visible\24996.jpg,0
1309,D:/KAIST_Dataset/val/images/visible\24999.jpg,0
1310,D:/KAIST_Dataset/val/images/visible\25002.jpg,0
1311,D:/KAIST_Dataset/val/images/visible\25003.jpg,0
1312,D:/KAIST_Dataset/val/images/visible\25023.jpg,0
1313,D:/KAIST_Dataset/val/images/visible\25029.jpg,0
1314,D:/KAIST_Dataset/val/images/visible\25033.jpg,0
1315,D:/KAIST_Dataset/val/images/visible\25037.jpg,0
1316,D:/KAIST_Dataset/val/images/visible\2504.jpg,0
1317,D:/KAIST_Dataset/val/images/visible\25059.jpg,0
1318,D:/KAIST_Dataset/val/images/visible\25060.jpg,0
1319,D:/KAIST_Dataset/val/images/visible\25073.jpg,0
1320,D:/KAIST_Dataset/val/images/visible\25087.jpg,0
1321,D:/KAIST_Dataset/val/images/visible\2510.jpg,0
1322,D:/KAIST_Dataset/val/images/visible\25100.jpg,0
1323,D:/KAIST_Dataset/val/images/visible\25104.jpg,0
1324,D:/KAIST_Dataset/val/images/visible\25107.jpg,0
1325,D:/KAIST_Dataset/val/images/visible\25117.jpg,0
1326,D:/KAIST_Dataset/val/images/visible\25127.jpg,0
1327,D:/KAIST_Dataset/val/images/visible\25141.jpg,0
1328,D:/KAIST_Dataset/val/images/visible\25146.jpg,0
1329,D:/KAIST_Dataset/val/images/visible\25169.jpg,0
1330,D:/KAIST_Dataset/val/images/visible\2518.jpg,0
1331,D:/KAIST_Dataset/val/images/visible\2523.jpg,0
1332,D:/KAIST_Dataset/val/images/visible\25232.jpg,0
1333,D:/KAIST_Dataset/val/images/visible\25243.jpg,0
1334,D:/KAIST_Dataset/val/images/visible\25249.jpg,0
1335,D:/KAIST_Dataset/val/images/visible\25253.jpg,0
1336,D:/KAIST_Dataset/val/images/visible\25260.jpg,0
1337,D:/KAIST_Dataset/val/images/visible\25292.jpg,0
1338,D:/KAIST_Dataset/val/images/visible\25297.jpg,0
1339,D:/KAIST_Dataset/val/images/visible\2531.jpg,0
1340,D:/KAIST_Dataset/val/images/visible\25330.jpg,0
1341,D:/KAIST_Dataset/val/images/visible\25350.jpg,0
1342,D:/KAIST_Dataset/val/images/visible\25363.jpg,0
1343,D:/KAIST_Dataset/val/images/visible\25364.jpg,0
1344,D:/KAIST_Dataset/val/images/visible\25371.jpg,0
1345,D:/KAIST_Dataset/val/images/visible\25375.jpg,0
1346,D:/KAIST_Dataset/val/images/visible\25393.jpg,0
1347,D:/KAIST_Dataset/val/images/visible\254.jpg,0
1348,D:/KAIST_Dataset/val/images/visible\25413.jpg,0
1349,D:/KAIST_Dataset/val/images/visible\25425.jpg,0
1350,D:/KAIST_Dataset/val/images/visible\2543.jpg,0
1351,D:/KAIST_Dataset/val/images/visible\25434.jpg,0
1352,D:/KAIST_Dataset/val/images/visible\25459.jpg,0
1353,D:/KAIST_Dataset/val/images/visible\25468.jpg,0
1354,D:/KAIST_Dataset/val/images/visible\25479.jpg,0
1355,D:/KAIST_Dataset/val/images/visible\2551.jpg,0
1356,D:/KAIST_Dataset/val/images/visible\25510.jpg,0
1357,D:/KAIST_Dataset/val/images/visible\25512.jpg,0
1358,D:/KAIST_Dataset/val/images/visible\25526.jpg,0
1359,D:/KAIST_Dataset/val/images/visible\25527.jpg,0
1360,D:/KAIST_Dataset/val/images/visible\25537.jpg,0
1361,D:/KAIST_Dataset/val/images/visible\25566.jpg,0
1362,D:/KAIST_Dataset/val/images/visible\25574.jpg,0
1363,D:/KAIST_Dataset/val/images/visible\2559.jpg,0
1364,D:/KAIST_Dataset/val/images/visible\25606.jpg,0
1365,D:/KAIST_Dataset/val/images/visible\25607.jpg,0
1366,D:/KAIST_Dataset/val/images/visible\2563.jpg,0
1367,D:/KAIST_Dataset/val/images/visible\25630.jpg,0
1368,D:/KAIST_Dataset/val/images/visible\25638.jpg,0
1369,D:/KAIST_Dataset/val/images/visible\25644.jpg,0
1370,D:/KAIST_Dataset/val/images/visible\25646.jpg,0
1371,D:/KAIST_Dataset/val/images/visible\25650.jpg,0
1372,D:/KAIST_Dataset/val/images/visible\25654.jpg,0
1373,D:/KAIST_Dataset/val/images/visible\25668.jpg,0
1374,D:/KAIST_Dataset/val/images/visible\25679.jpg,0
1375,D:/KAIST_Dataset/val/images/visible\25680.jpg,0
1376,D:/KAIST_Dataset/val/images/visible\25693.jpg,0
1377,D:/KAIST_Dataset/val/images/visible\25700.jpg,0
1378,D:/KAIST_Dataset/val/images/visible\25704.jpg,0
1379,D:/KAIST_Dataset/val/images/visible\25712.jpg,0
1380,D:/KAIST_Dataset/val/images/visible\25720.jpg,0
1381,D:/KAIST_Dataset/val/images/visible\25722.jpg,0
1382,D:/KAIST_Dataset/val/images/visible\25728.jpg,0
1383,D:/KAIST_Dataset/val/images/visible\25729.jpg,0
1384,D:/KAIST_Dataset/val/images/visible\25736.jpg,0
1385,D:/KAIST_Dataset/val/images/visible\25747.jpg,0
1386,D:/KAIST_Dataset/val/images/visible\2576.jpg,0
1387,D:/KAIST_Dataset/val/images/visible\25766.jpg,0
1388,D:/KAIST_Dataset/val/images/visible\25768.jpg,0
1389,D:/KAIST_Dataset/val/images/visible\25779.jpg,0
1390,D:/KAIST_Dataset/val/images/visible\2578.jpg,0
1391,D:/KAIST_Dataset/val/images/visible\25789.jpg,0
1392,D:/KAIST_Dataset/val/images/visible\2579.jpg,0
1393,D:/KAIST_Dataset/val/images/visible\25805.jpg,0
1394,D:/KAIST_Dataset/val/images/visible\25807.jpg,0
1395,D:/KAIST_Dataset/val/images/visible\2582.jpg,0
1396,D:/KAIST_Dataset/val/images/visible\25842.jpg,0
1397,D:/KAIST_Dataset/val/images/visible\2585.jpg,0
1398,D:/KAIST_Dataset/val/images/visible\25856.jpg,0
1399,D:/KAIST_Dataset/val/images/visible\25861.jpg,0
1400,D:/KAIST_Dataset/val/images/visible\25865.jpg,0
1401,D:/KAIST_Dataset/val/images/visible\25878.jpg,0
1402,D:/KAIST_Dataset/val/images/visible\2588.jpg,0
1403,D:/KAIST_Dataset/val/images/visible\25887.jpg,0
1404,D:/KAIST_Dataset/val/images/visible\25894.jpg,0
1405,D:/KAIST_Dataset/val/images/visible\25903.jpg,0
1406,D:/KAIST_Dataset/val/images/visible\25928.jpg,0
1407,D:/KAIST_Dataset/val/images/visible\25931.jpg,0
1408,D:/KAIST_Dataset/val/images/visible\25953.jpg,0
1409,D:/KAIST_Dataset/val/images/visible\2596.jpg,0
1410,D:/KAIST_Dataset/val/images/visible\25976.jpg,0
1411,D:/KAIST_Dataset/val/images/visible\25987.jpg,0
1412,D:/KAIST_Dataset/val/images/visible\26002.jpg,0
1413,D:/KAIST_Dataset/val/images/visible\26029.jpg,0
1414,D:/KAIST_Dataset/val/images/visible\26034.jpg,0
1415,D:/KAIST_Dataset/val/images/visible\26035.jpg,0
1416,D:/KAIST_Dataset/val/images/visible\26038.jpg,0
1417,D:/KAIST_Dataset/val/images/visible\2604.jpg,0
1418,D:/KAIST_Dataset/val/images/visible\26051.jpg,0
1419,D:/KAIST_Dataset/val/images/visible\26067.jpg,0
1420,D:/KAIST_Dataset/val/images/visible\26072.jpg,0
1421,D:/KAIST_Dataset/val/images/visible\26096.jpg,0
1422,D:/KAIST_Dataset/val/images/visible\26097.jpg,0
1423,D:/KAIST_Dataset/val/images/visible\26112.jpg,0
1424,D:/KAIST_Dataset/val/images/visible\26120.jpg,0
1425,D:/KAIST_Dataset/val/images/visible\26133.jpg,0
1426,D:/KAIST_Dataset/val/images/visible\26138.jpg,0
1427,D:/KAIST_Dataset/val/images/visible\26142.jpg,0
